pre,post,weight
300968622,5812982761,2
300968622,1196854070,6
300968622,363729314,4
300968622,482762280,1
300968622,1139921865,3
300968622,5813082811,1
300968622,5813033267,1
300968622,909730907,2
300968622,693099064,1
300968622,5812980444,3
300968622,300972942,8
300968622,1421666260,2
300968622,1234386037,11
300968622,733036127,10
300968622,332007728,1
300968622,5813077616,1
300968622,815926332,2
300968622,5812983455,3
300968622,5812980209,2
300968622,422725634,14
300968622,5812982388,3
300968622,333031114,1
300968622,487143497,7
300968622,581293182,4
300968622,362693077,1
300968622,1016459595,2
300968622,298595394,4
300968622,674056882,1
300968622,394401778,2
300968622,425790257,31
300968622,829231457,2
300968622,395105113,2
300968622,5813022341,5
300968622,5812980446,2
300968622,549916869,1
300968622,642516892,2
300968622,5812983423,2
300968622,332353438,1
300968622,5813068729,18
300968622,331662710,11
300968622,704750842,1
300968622,5813022054,5
300968622,5813105172,24
301314150,5812983028,1
301314150,877987539,1
301314150,364066029,1
301314150,940084060,1
301314150,518873469,1
301314150,846270628,1
301314150,829572252,1
301314150,5812983578,1
301314150,877974490,1
301314150,298595394,1
301314150,363716362,1
301314150,846611449,2
301314150,363379387,1
301314150,662081902,1
301314150,736463614,1
301314150,1047489962,1
301314150,5813067761,1
301314150,755173189,1
301314150,5813021415,1
301314150,5812982521,1
301314150,877313996,1
301314150,846620287,1
301314150,877992236,1
301314150,551790913,2
301314150,5813019770,1
301314150,923013923,1
301314150,891978843,1
301314150,705091939,1
301314150,363038752,1
301314150,551790504,1
301314150,5812980448,1
301314150,5812980615,1
301314150,5813020830,1
301314150,5813032759,1
301314150,519218919,1
301314150,5812982162,1
301314150,5812981042,1
301314150,5812983166,1
301314150,5812983579,2
301314150,1141329053,2
301314150,1139921865,1
301314150,513451621,1
301314150,798192115,1
301314150,985429128,1
301314150,5813021411,1
301314150,5813021449,1
301314150,908685688,1
301314150,5813021465,3
301314150,329435390,1
301314150,798537638,1
301314150,939738477,1
301314150,859925004,1
301314150,5812980597,1
301314150,5812983272,1
301314150,5812983427,1
301314150,363716151,2
301314150,5901202076,2
301314150,910063154,1
301314150,5813021441,1
301314150,5813050820,2
301314150,5813021023,1
301314150,5812980594,2
301314150,5812980414,1
301314150,970772961,1
301314150,1140996390,2
301314150,5813061044,1
301314150,891642345,1
301314150,394418743,1
301314150,847254513,1
301314150,5812983131,3
301314150,860266404,1
301314150,580611301,2
301314150,5901207528,1
301314150,691760950,1
301314150,363370913,1
301314150,393766777,2
301314150,332349228,3
301314150,5813114253,1
301314150,878333234,1
301314150,735785459,1
301314150,301309622,1
301314150,362693077,1
301314150,332349327,1
301314150,923018290,1
301314150,331662710,3
301314150,1109568528,1
301314150,328546871,2
301314150,568635279,1
301314150,632013356,1
301314150,815240159,3
301314150,363030024,2
301314150,5812980376,1
301314150,909372586,1
301314150,5813011555,3
301314150,5812982388,1
301314150,661408094,1
301314150,970777114,1
301314150,1016118449,1
301314150,5813082847,1
301314150,940087822,3
301314150,725174424,2
301314150,455431209,2
301314150,736126644,1
301314150,5813019513,3
301314150,5812980432,1
301314150,363034407,3
301314150,798196389,2
301314150,1047153433,1
301314150,5812981669,1
301314150,5812981619,2
301314150,1203066222,4
301314150,971113967,1
301314150,940084011,3
301314150,424789697,10
301314150,454252960,1
301314150,767502627,2
301314150,704750742,1
301314150,5812982211,2
301314150,5813091313,1
301314150,1016122913,1
301314150,798537701,1
301314150,5812982316,1
301314150,846616006,1
301314150,766820559,1
301314150,476545134,3
301314150,642516892,3
301314150,940425106,2
301314150,5813058106,1
301314150,798196366,1
301314150,848662441,2
301314150,5813019607,3
301314150,363034174,1
301314150,878337317,1
301314150,5813069792,1
301314150,662107551,1
301314150,953712141,3
301314150,5813021019,1
301314150,363733406,1
301314150,332003372,1
301314150,5812981127,3
301314150,5813080254,1
301314150,1047157958,2
301314150,1328522741,1
301314150,363716303,3
301314150,661076014,3
301314150,908685859,3
301314150,939738473,1
301314150,860266377,3
301314150,846952683,4
301314150,829231385,1
301314150,767502667,2
301314150,5812981039,4
301314150,1419019956,1
301314150,5813021471,5
301314150,735785639,2
301314150,693785633,3
301314150,5812980207,1
301314150,705082892,1
301314150,5813058215,1
301314150,815926323,1
301314150,5813033267,1
301314150,767852204,1
301314150,878324222,1
301314150,909368173,2
301314150,736467640,1
301314150,5813081511,2
301314150,846952407,2
301314150,860944055,3
301314150,424767514,7
301314150,736126563,2
301314150,5813089804,3
301314150,5813062830,1
301314150,1109223365,2
301314150,423382015,6
301314150,736126668,1
301314150,328253133,2
301314150,394755645,1
301314150,736122569,4
301314150,733036127,16
301314150,331999156,4
301314150,5812982389,4
301314150,879032295,5
301314150,5812981950,1
301314150,5813068729,12
301314150,1196854070,6
301314150,848662421,6
301314150,847250148,1
301314150,5813027747,1
301314150,860265987,3
301314150,756567539,1
301314150,538308362,1
301314150,1047183897,1
301314150,5813056395,2
301314150,877659673,1
301314150,5812982390,2
301314150,5813022049,1
301314150,5812981667,1
301314150,5813095238,11
301314150,507592981,9
301314150,5813022341,13
301314150,1016114585,3
301314150,1141678637,1
301314150,5812983133,1
301314150,363725228,4
301314150,5812983302,4
301314150,300972942,6
301314150,5813020828,15
301314150,860266014,2
301314150,482762280,3
301314150,5813042659,14
301314150,422725634,11
301314150,582148591,3
301314150,815585355,2
301314150,5812980593,4
301314150,971118202,1
301314150,425790257,54
301314150,487143497,4
301314150,363371001,2
301314150,363038831,3
301314150,5813105172,28
301314150,1234386037,13
301314150,332685751,1
301314150,707660374,3
301314150,332340236,1
298595394,860265987,1
298595394,362693077,1
298595394,507243409,1
298595394,940070913,1
298595394,569313277,1
298595394,5813099783,1
298595394,879032295,1
298595394,5813022050,1
298595394,395105113,1
298595394,891642215,1
298595394,1390618359,1
298595394,5812982490,1
298595394,631396453,2
298595394,5813081511,1
298595394,693785633,1
298595394,5812983206,1
298595394,1047153433,1
298595394,940084152,1
298595394,891637860,1
298595394,5813022175,1
298595394,908353540,1
298595394,941102504,1
298595394,5812980414,1
298595394,693116396,1
298595394,5813054343,1
298595394,612668833,1
298595394,363724985,1
298595394,394073547,1
298595394,5812980599,1
298595394,5813021314,1
298595394,301318641,1
298595394,568635279,1
298595394,798192091,1
298595394,5812981667,1
298595394,5813080254,1
298595394,5812980593,1
298595394,909368173,1
298595394,519564501,1
298595394,363729314,1
298595394,940752707,1
298595394,5813027747,2
298595394,1077851551,1
298595394,860603005,1
298595394,922677093,1
298595394,940079170,1
298595394,364411143,1
298595394,394069210,1
298595394,518873469,2
298595394,5812980425,1
298595394,5812980792,1
298595394,860266123,1
298595394,860266062,1
298595394,5812980892,1
298595394,846620223,1
298595394,940425106,1
298595394,394418743,1
298595394,877982991,1
298595394,736126717,1
298595394,940084095,1
298595394,5812980600,1
298595394,508292573,1
298595394,736122569,1
298595394,923013923,1
298595394,5813087831,2
298595394,5813078552,1
298595394,755868550,2
298595394,705091521,1
298595394,971118724,1
298595394,394755632,1
298595394,753489951,2
298595394,5813021303,1
298595394,519905418,1
298595394,5813021313,1
298595394,5812980207,1
298595394,537945877,2
298595394,630373497,2
298595394,5812983106,1
298595394,829572544,2
298595394,829568160,1
298595394,5812981104,1
298595394,815926332,1
298595394,425104113,1
298595394,5812980615,1
298595394,5812982316,3
298595394,488205572,2
298595394,5813021463,1
298595394,848662421,1
298595394,846616159,1
298595394,5901202076,1
298595394,364061776,3
298595394,735785583,1
298595394,767502627,1
298595394,5813055916,1
298595394,612738462,1
298595394,861665641,1
298595394,705432922,1
298595394,798196366,1
298595394,1420651734,1
298595394,5812980438,2
298595394,5813067761,1
298595394,940761352,1
298595394,877992303,1
298595394,5813021999,2
298595394,784844112,1
298595394,1451341240,2
298595394,363370913,1
298595394,362701895,1
298595394,424767514,1
298595394,425104216,1
298595394,364407023,1
298595394,661408094,2
298595394,754184667,1
298595394,5813093544,1
298595394,5812980397,2
298595394,5812983423,1
298595394,984405805,1
298595394,394060620,1
298595394,363384138,2
298595394,970772961,1
298595394,5813096281,1
298595394,5813021277,1
298595394,5813083719,1
298595394,582148591,4
298595394,362693473,2
298595394,5813021311,2
298595394,539249493,1
298595394,5813021019,1
298595394,1109223365,1
298595394,798196454,1
298595394,847989021,2
298595394,363729312,2
298595394,877659673,1
298595394,5812980209,3
298595394,5813050820,2
298595394,425445301,1
298595394,630381662,1
298595394,911094343,1
298595394,911400981,3
298595394,891642176,2
298595394,785198372,2
298595394,798874090,2
298595394,5813065308,2
298595394,363716151,2
298595394,5813011555,1
298595394,5812980370,1
298595394,581633934,3
298595394,662414157,2
298595394,5813021449,1
298595394,5812983346,1
298595394,363724996,2
298595394,363725201,2
298595394,363038831,1
298595394,580611301,2
298595394,816254592,2
298595394,878324222,1
298595394,5812980444,1
298595394,661076014,1
298595394,5813021251,1
298595394,5813057213,2
298595394,940075464,1
298595394,456121649,1
298595394,939733452,1
298595394,393387426,1
298595394,487847296,1
298595394,456458549,1
298595394,5812980567,1
298595394,519900699,2
298595394,1048004460,1
298595394,549571627,1
298595394,425086839,1
298595394,5813110152,1
298595394,1170606692,1
298595394,848666776,2
298595394,908668522,2
298595394,798533259,1
298595394,5812983131,1
298595394,5812982521,2
298595394,5812983319,2
298595394,5812982470,1
298595394,5812980594,1
298595394,578694777,1
298595394,518882016,2
298595394,5813056355,3
298595394,910412830,1
298595394,954730964,1
298595394,1139921865,2
298595394,817985849,2
298595394,786929029,1
298595394,5812981619,1
298595394,704750842,2
298595394,611309194,3
298595394,5812983023,2
298595394,603422422,3
298595394,5813021404,1
298595394,939734266,1
298595394,674056647,2
298595394,5813106192,1
298595394,5813022341,2
298595394,5812981042,2
298595394,1359553384,2
298595394,662789529,1
298595394,798869986,1
298595394,5812983303,1
298595394,940079253,1
298595394,5812982372,1
298595394,333039671,1
298595394,5813019763,1
298595394,5812983328,1
298595394,725174424,1
298595394,5813032759,2
298595394,891301315,3
298595394,735785541,2
298595394,5812983114,1
298595394,424754530,2
298595394,394064790,1
298595394,662728826,1
298595394,642689607,1
298595394,5813088058,1
298595394,785525736,4
298595394,673715784,1
298595394,5812982802,1
298595394,5812980569,1
298595394,5812981690,1
298595394,940087822,2
298595394,971118202,1
298595394,5813082847,2
298595394,5812982514,3
298595394,5813078507,3
298595394,5812981853,2
298595394,570288900,1
298595394,815240159,1
298595394,693099064,1
298595394,600011602,1
298595394,394081878,1
298595394,756585129,1
298595394,5812980931,2
298595394,5812981379,2
298595394,426139965,1
298595394,363042781,1
298595394,753852396,1
298595394,332349228,1
298595394,860261985,1
298595394,5813021788,1
298595394,799215269,1
298595394,1233703950,2
298595394,5812982192,1
298595394,5813055914,2
298595394,940079771,1
298595394,941111195,1
298595394,767161652,1
298595394,394755742,2
298595394,940425171,2
298595394,5812982466,1
298595394,5812982204,2
298595394,5812982211,3
298595394,519555690,1
298595394,1110972158,1
298595394,939738473,4
298595394,736126732,1
298595394,394755782,1
298595394,5813068743,1
298595394,705774051,1
298595394,785573850,3
298595394,332353336,2
298595394,662772373,1
298595394,878324438,1
298595394,909026561,1
298595394,5813021397,1
298595394,847250148,3
298595394,5901205770,1
298595394,332007728,3
298595394,880055173,4
298595394,456808311,2
298595394,5813021386,3
298595394,5812983309,2
298595394,767161677,3
298595394,5812982389,3
298595394,5813062830,1
298595394,363038752,5
298595394,301314150,1
298595394,5812983579,4
298595394,5812983302,3
298595394,705091769,2
298595394,5812980768,1
298595394,5813019609,1
298595394,612669205,3
298595394,363029976,2
298595394,829015629,2
298595394,1078534091,1
298595394,455431209,6
298595394,5813060614,3
298595394,704750742,1
298595394,704409534,1
298595394,1108545472,1
298595394,5812980938,3
298595394,5813114971,4
298595394,300968622,2
298595394,829231457,2
298595394,5813035558,2
298595394,5813067779,3
298595394,5813082811,2
298595394,5813080343,3
298595394,1327831994,4
298595394,5813077616,1
298595394,331999213,2
298595394,1064891781,1
298595394,359598627,4
298595394,704750673,1
298595394,424789697,4
298595394,5813062850,1
298595394,5812981679,1
298595394,329435390,2
298595394,5812981673,2
298595394,5813095238,2
298595394,549572017,3
298595394,5812980398,1
298595394,939729237,2
298595394,631051012,1
298595394,953029783,3
298595394,549576117,5
298595394,5813054342,2
298595394,704750665,2
298595394,846952407,2
298595394,860257495,2
298595394,1108545599,1
298595394,5812980555,1
298595394,394427392,2
298595394,5812980618,3
298595394,786221078,1
298595394,5813033009,2
298595394,5813054643,1
298595394,5812980395,1
298595394,455793621,1
298595394,332340236,1
298595394,5812980222,4
298595394,5813067869,1
298595394,735282133,3
298595394,5813021411,1
298595394,643535876,3
298595394,1449670372,7
298595394,704750475,3
298595394,394755376,1
298595394,829572252,1
298595394,328253133,4
298595394,476545134,3
298595394,877992236,2
298595394,426818061,1
298595394,1420966843,1
298595394,1078874826,1
298595394,601319398,2
298595394,1047835635,1
298595394,847254536,3
298595394,859925004,1
298595394,5813063229,1
298595394,611304789,3
298595394,299613480,7
298595394,736808904,3
298595394,642680826,2
298595394,1388585088,2
298595394,642680823,1
298595394,5813069114,1
298595394,877987901,2
298595394,5813106497,2
298595394,877659583,1
298595394,891301236,1
298595394,940079568,3
298595394,849685478,1
298595394,331662668,1
298595394,5812980219,1
298595394,939738376,2
298595394,599674785,1
298595394,5813033277,2
298595394,328546871,6
298595394,363030024,1
298595394,550598935,1
298595394,5812981618,1
298595394,849707224,1
298595394,5812981944,2
298595394,5812980624,2
298595394,815930761,1
298595394,456467162,3
298595394,675602461,6
298595394,642680969,1
298595394,5812980566,3
298595394,1034198388,2
298595394,5813060643,2
298595394,940075056,1
298595394,861285145,2
298595394,268725517,3
298595394,5812983028,2
298595394,5813021319,2
298595394,1162063500,3
298595394,642335523,1
298595394,5813010617,1
298595394,456462835,2
298595394,331662717,4
298595394,704409742,5
